#o3_ppb	temp	humid	time
0.875	0.6	88.4	2014-02-01T05:40:00
0.82	0.6	88.4	2014-02-01T05:39:00
0.985	0.6	88.4	2014-02-01T05:38:00
1	0.6	88.4	2014-02-01T05:37:00
0.965	0.6	88.4	2014-02-01T05:36:00
0.958	0.6	88.4	2014-02-01T05:35:00
0.857	0.6	88.4	2014-02-01T05:34:00
0.922	0.6	88.4	2014-02-01T05:33:00
1.03	0.663	88.2	2014-02-01T05:32:00
0.883	0.7	88.1	2014-02-01T05:31:00
0.8	0.7	88.1	2014-02-01T05:30:00
0.852	0.7	88.1	2014-02-01T05:29:00
0.89	0.7	88.1	2014-02-01T05:28:00
0.747	0.7	88.1	2014-02-01T05:27:00
0.513	0.7	88.1	2014-02-01T05:26:00
0.472	0.7	88.1	2014-02-01T05:25:00
0.167	0.7	88.1	2014-02-01T05:24:00
0.205	0.7	88.1	2014-02-01T05:23:00
0.207	0.765	87.8	2014-02-01T05:22:00
0.153	0.8	87.7	2014-02-01T05:21:00
-0.005	0.8	87.7	2014-02-01T05:20:00
-0.01	0.8	87.7	2014-02-01T05:19:00
-0.0583	0.8	87.7	2014-02-01T05:18:00
0.0783	0.8	87.7	2014-02-01T05:17:00
-0.045	0.8	87.7	2014-02-01T05:16:00
0.0917	0.8	87.7	2014-02-01T05:15:00
0.175	0.8	87.7	2014-02-01T05:14:00
0.127	0.8	87.7	2014-02-01T05:13:00
0.0833	0.863	87.8	2014-02-01T05:12:00
0.218	0.9	87.9	2014-02-01T05:11:00
0.265	0.9	87.9	2014-02-01T05:10:00
0.3	0.9	87.9	2014-02-01T05:09:00
0.377	0.9	87.9	2014-02-01T05:08:00
0.627	0.9	87.9	2014-02-01T05:07:00
0.6	0.9	87.9	2014-02-01T05:06:00
0.593	0.9	87.9	2014-02-01T05:05:00
0.78	0.9	87.9	2014-02-01T05:04:00
0.737	0.9	87.9	2014-02-01T05:03:00
0.83	0.777	88.3	2014-02-01T05:02:00
0.907	0.7	88.5	2014-02-01T05:01:00
1	0.7	88.5	2014-02-01T05:00:00
1.01	0.7	88.5	2014-02-01T04:59:00
0.99	0.7	88.5	2014-02-01T04:58:00
0.937	0.7	88.5	2014-02-01T04:57:00
1.08	0.7	88.5	2014-02-01T04:56:00
0.828	0.7	88.5	2014-02-01T04:55:00
0.708	0.7	88.5	2014-02-01T04:54:00
0.7	0.7	88.5	2014-02-01T04:53:00
0.603	0.7	88.1	2014-02-01T04:52:00
0.597	0.7	87.8	2014-02-01T04:51:00
0.42	0.7	87.8	2014-02-01T04:50:00
0.42	0.7	87.8	2014-02-01T04:49:00
0.55	0.7	87.8	2014-02-01T04:48:00
0.263	0.7	87.8	2014-02-01T04:47:00
0.245	0.7	87.8	2014-02-01T04:46:00
0.143	0.7	87.8	2014-02-01T04:45:00
0.01	0.7	87.8	2014-02-01T04:44:00
-0.0433	0.7	87.8	2014-02-01T04:43:00
-0.075	0.765	87	2014-02-01T04:42:00
-0.0517	0.8	86.6	2014-02-01T04:41:00
0.065	0.8	86.6	2014-02-01T04:40:00
0.0617	0.8	86.6	2014-02-01T04:39:00
0.0517	0.8	86.6	2014-02-01T04:38:00
0.0467	0.8	86.6	2014-02-01T04:37:00
0.152	0.8	86.6	2014-02-01T04:36:00
0.01	0.8	86.6	2014-02-01T04:35:00
0.167	0.8	86.6	2014-02-01T04:34:00
0.317	0.8	86.6	2014-02-01T04:33:00
0.343	0.8	86.6	2014-02-01T04:32:00
0.547	0.8	86.6	2014-02-01T04:31:00
0.618	0.8	86.6	2014-02-01T04:30:00
0.618	0.8	86.6	2014-02-01T04:29:00
0.67	0.8	86.6	2014-02-01T04:28:00
0.858	0.8	86.6	2014-02-01T04:27:00
0.828	0.8	86.6	2014-02-01T04:26:00
0.923	0.8	86.6	2014-02-01T04:25:00
1.01	0.8	86.6	2014-02-01T04:24:00
0.982	0.8	86.6	2014-02-01T04:23:00
0.833	0.673	86.5	2014-02-01T04:22:00
0.827	0.6	86.5	2014-02-01T04:21:00
0.7	0.6	86.5	2014-02-01T04:20:00
0.785	0.6	86.5	2014-02-01T04:19:00
0.827	0.6	86.5	2014-02-01T04:18:00
0.797	0.6	86.5	2014-02-01T04:17:00
0.793	0.6	86.5	2014-02-01T04:16:00
0.712	0.6	86.5	2014-02-01T04:15:00
0.638	0.6	86.5	2014-02-01T04:14:00
0.497	0.6	86.5	2014-02-01T04:13:00
0.312	0.41	86.7	2014-02-01T04:12:00
0.297	0.3	86.8	2014-02-01T04:11:00
0.14	0.3	86.8	2014-02-01T04:10:00
0.0383	0.3	86.8	2014-02-01T04:09:00
-0.04	0.3	86.8	2014-02-01T04:08:00
0.0483	0.3	86.8	2014-02-01T04:07:00
-0.0167	0.3	86.8	2014-02-01T04:06:00
0.00833	0.3	86.8	2014-02-01T04:05:00
0.0967	0.3	86.8	2014-02-01T04:04:00
0.0833	0.3	86.8	2014-02-01T04:03:00
0.153	0.363	86.3	2014-02-01T04:02:00
0.0383	0.4	86	2014-02-01T04:01:00
0.177	0.4	86	2014-02-01T04:00:00
0.218	0.4	86	2014-02-01T03:59:00
0.01	0.4	86	2014-02-01T03:58:00
0.248	0.4	86	2014-02-01T03:57:00
0.3	0.4	86	2014-02-01T03:56:00
0.472	0.4	86	2014-02-01T03:55:00
0.678	0.4	86	2014-02-01T03:54:00
0.677	0.4	86	2014-02-01T03:53:00
0.79	0.4	85.6	2014-02-01T03:52:00
0.875	0.4	85.3	2014-02-01T03:51:00
0.978	0.4	85.3	2014-02-01T03:50:00
1.02	0.4	85.3	2014-02-01T03:49:00
0.835	0.4	85.3	2014-02-01T03:48:00
0.762	0.4	85.3	2014-02-01T03:47:00
0.8	0.4	85.3	2014-02-01T03:46:00
0.773	0.4	85.3	2014-02-01T03:45:00
0.94	0.4	85.3	2014-02-01T03:44:00
1.05	0.4	85.3	2014-02-01T03:43:00
0.765	0.335	85.6	2014-02-01T03:42:00
0.745	0.3	85.7	2014-02-01T03:41:00
0.688	0.3	85.7	2014-02-01T03:40:00
0.6	0.3	85.7	2014-02-01T03:39:00
0.44	0.3	85.7	2014-02-01T03:38:00
0.4	0.3	85.7	2014-02-01T03:37:00
0.275	0.3	85.7	2014-02-01T03:36:00
0.0733	0.3	85.7	2014-02-01T03:35:00
0.148	0.3	85.7	2014-02-01T03:34:00
0.192	0.3	85.7	2014-02-01T03:33:00
0.0833	0.3	86.1	2014-02-01T03:32:00
0.118	0.3	86.4	2014-02-01T03:31:00
0.0217	0.3	86.4	2014-02-01T03:30:00
-0.0117	0.3	86.4	2014-02-01T03:29:00
-0.01	0.3	86.4	2014-02-01T03:28:00
-0.0383	0.3	86.4	2014-02-01T03:27:00
-0.00667	0.3	86.4	2014-02-01T03:26:00
0.247	0.3	86.4	2014-02-01T03:25:00
0.0583	0.3	86.4	2014-02-01T03:24:00
0.152	0.3	86.4	2014-02-01T03:23:00
0.3	0.3	86.5	2014-02-01T03:22:00
0.38	0.3	86.6	2014-02-01T03:21:00
0.377	0.3	86.6	2014-02-01T03:20:00
0.427	0.3	86.6	2014-02-01T03:19:00
0.698	0.3	86.6	2014-02-01T03:18:00
0.608	0.3	86.6	2014-02-01T03:17:00
0.54	0.3	86.6	2014-02-01T03:16:00
0.8	0.3	86.6	2014-02-01T03:15:00
0.815	0.3	86.6	2014-02-01T03:14:00
0.703	0.3	86.6	2014-02-01T03:13:00
0.865	0.17	86.9	2014-02-01T03:12:00
0.9	0.01	87	2014-02-01T03:11:00
0.97	0.01	87	2014-02-01T03:10:00
0.952	0.01	87	2014-02-01T03:09:00
0.91	0.01	87	2014-02-01T03:08:00
0.812	0.01	87	2014-02-01T03:07:00
0.922	0.01	87	2014-02-01T03:06:00
0.9	0.01	87	2014-02-01T03:05:00
0.647	0.01	87	2014-02-01T03:04:00
0.622	0.01	87	2014-02-01T03:03:00
0.727	0.163	86.9	2014-02-01T03:02:00
0.602	0.2	86.8	2014-02-01T03:01:00
0.52	0.2	86.8	2014-02-01T03:00:00
0.382	0.2	86.8	2014-02-01T02:59:00
0.263	0.2	86.8	2014-02-01T02:58:00
0.177	0.2	86.8	2014-02-01T02:57:00
0.0633	0.2	86.8	2014-02-01T02:56:00
0.182	0.2	86.8	2014-02-01T02:55:00
0.185	0.2	86.8	2014-02-01T02:54:00
0.0733	0.2	86.8	2014-02-01T02:53:00
0.0583	0.137	87.2	2014-02-01T02:52:00
0.168	0.01	87.5	2014-02-01T02:51:00
0.183	0.01	87.5	2014-02-01T02:50:00
0.112	0.01	87.5	2014-02-01T02:49:00
0.0683	0.01	87.5	2014-02-01T02:48:00
0.163	0.01	87.5	2014-02-01T02:47:00
0.31	0.01	87.5	2014-02-01T02:46:00
0.317	0.01	87.5	2014-02-01T02:45:00
0.4	0.01	87.5	2014-02-01T02:44:00
0.46	0.01	87.5	2014-02-01T02:43:00
0.6	0.01	87.6	2014-02-01T02:42:00
0.713	0.01	87.7	2014-02-01T02:41:00
0.882	0.01	87.7	2014-02-01T02:40:00
0.855	0.01	87.7	2014-02-01T02:39:00
0.982	0.01	87.7	2014-02-01T02:38:00
1.05	0.01	87.7	2014-02-01T02:37:00
1.1	0.01	87.7	2014-02-01T02:36:00
1.06	0.01	87.7	2014-02-01T02:35:00
1.02	0.01	87.7	2014-02-01T02:34:00
1.07	0.01	87.7	2014-02-01T02:33:00
1	0.163	87.3	2014-02-01T02:32:00
0.975	0.2	87	2014-02-01T02:31:00
0.828	0.2	87	2014-02-01T02:30:00
0.768	0.2	87	2014-02-01T02:29:00
0.673	0.2	87	2014-02-01T02:28:00
0.708	0.2	87	2014-02-01T02:27:00
0.665	0.2	87	2014-02-01T02:26:00
0.815	0.2	87	2014-02-01T02:25:00
0.717	0.2	87	2014-02-01T02:24:00
0.398	0.2	87	2014-02-01T02:23:00
0.292	0.327	86.2	2014-02-01T02:22:00
0.227	0.4	85.8	2014-02-01T02:21:00
0.165	0.4	85.8	2014-02-01T02:20:00
0.262	0.4	85.8	2014-02-01T02:19:00
0.332	0.4	85.8	2014-02-01T02:18:00
0.148	0.4	85.8	2014-02-01T02:17:00
0.137	0.4	85.8	2014-02-01T02:16:00
0.16	0.4	85.8	2014-02-01T02:15:00
0.117	0.4	85.8	2014-02-01T02:14:00
0.198	0.4	85.8	2014-02-01T02:13:00
0.205	0.4	86.1	2014-02-01T02:12:00
0.283	0.4	86.2	2014-02-01T02:11:00
0.267	0.4	86.2	2014-02-01T02:10:00
0.457	0.4	86.2	2014-02-01T02:09:00
0.373	0.4	86.2	2014-02-01T02:08:00
0.583	0.4	86.2	2014-02-01T02:07:00
0.717	0.4	86.2	2014-02-01T02:06:00
0.7	0.4	86.2	2014-02-01T02:05:00
0.712	0.4	86.2	2014-02-01T02:04:00
0.91	0.4	86.2	2014-02-01T02:03:00
1	0.527	85.2	2014-02-01T02:02:00
0.935	0.6	84.6	2014-02-01T02:01:00
0.917	0.6	84.6	2014-02-01T02:00:00
0.92	0.6	84.6	2014-02-01T01:59:00
1.05	0.6	84.6	2014-02-01T01:58:00
1.06	0.6	84.6	2014-02-01T01:57:00
0.982	0.6	84.6	2014-02-01T01:56:00
0.9	0.6	84.6	2014-02-01T01:55:00
0.9	0.6	84.6	2014-02-01T01:54:00
0.935	0.6	84.6	2014-02-01T01:53:00
0.85	0.473	85.5	2014-02-01T01:52:00
0.773	0.4	86	2014-02-01T01:51:00
0.883	0.4	86	2014-02-01T01:50:00
0.8	0.4	86	2014-02-01T01:49:00
0.593	0.4	86	2014-02-01T01:48:00
0.54	0.4	86	2014-02-01T01:47:00
0.34	0.4	86	2014-02-01T01:46:00
0.175	0.4	86	2014-02-01T01:45:00
0.2	0.4	86	2014-02-01T01:44:00
0.0883	0.4	86	2014-02-01T01:43:00
0.065	0.335	86.1	2014-02-01T01:42:00
0.0867	0.3	86.1	2014-02-01T01:41:00
0.06	0.3	86.1	2014-02-01T01:40:00
0.01	0.3	86.1	2014-02-01T01:39:00
0.01	0.3	86.1	2014-02-01T01:38:00
0.0817	0.3	86.1	2014-02-01T01:37:00
0.01	0.3	86.1	2014-02-01T01:36:00
0.142	0.3	86.1	2014-02-01T01:35:00
0.243	0.3	86.1	2014-02-01T01:34:00
0.343	0.3	86.1	2014-02-01T01:33:00
0.318	0.427	85.6	2014-02-01T01:32:00
0.503	0.5	85.3	2014-02-01T01:31:00
0.645	0.5	85.3	2014-02-01T01:30:00
0.703	0.5	85.3	2014-02-01T01:29:00
0.925	0.5	85.3	2014-02-01T01:28:00
0.825	0.5	85.3	2014-02-01T01:27:00
0.963	0.5	85.3	2014-02-01T01:26:00
1.01	0.5	85.3	2014-02-01T01:25:00
0.958	0.5	85.3	2014-02-01T01:24:00
1.05	0.5	85.3	2014-02-01T01:23:00
1.04	0.5	85.4	2014-02-01T01:22:00
0.96	0.5	85.5	2014-02-01T01:21:00
0.873	0.5	85.5	2014-02-01T01:20:00
0.99	0.5	85.5	2014-02-01T01:19:00
0.882	0.5	85.5	2014-02-01T01:18:00
0.73	0.5	85.5	2014-02-01T01:17:00
0.788	0.5	85.5	2014-02-01T01:16:00
0.7	0.5	85.5	2014-02-01T01:15:00
0.798	0.5	85.5	2014-02-01T01:14:00
0.657	0.5	85.5	2014-02-01T01:13:00
0.745	0.5	85.2	2014-02-01T01:12:00
0.537	0.5	85	2014-02-01T01:11:00
0.387	0.5	85	2014-02-01T01:10:00
0.248	0.5	85	2014-02-01T01:09:00
0.112	0.5	85	2014-02-01T01:08:00
0.2	0.5	85	2014-02-01T01:07:00
0.00833	0.5	85	2014-02-01T01:06:00
-0.0267	0.5	85	2014-02-01T01:05:00
-0.0633	0.5	85	2014-02-01T01:04:00
-0.122	0.5	85	2014-02-01T01:03:00
0.03	0.627	84.2	2014-02-01T01:02:00
0.178	0.7	83.7	2014-02-01T01:01:00
